,dc:identifier,schema:geo.schema:latitude,schema:geo.schema:longitude
0,14199,50.651933,1.701986
0,85980,50.481572,1.589125
0,72815,50.777593,1.876532
0,78600,50.465018,1.663904
0,79299,50.428518,2.828363
0,72819,50.876857,1.899199
0,14276,50.744949,1.763841
0,80031,50.827032,1.680635
0,79382,50.461096,2.798186
0,12684,50.381355,2.031077
0,68372,50.291486,2.780855
0,63250,50.562811,2.75164
0,78644,50.478987,1.58994
0,68369,50.290205,2.763501
0,14585,50.808794,2.197236
0,75555,50.996109,2.042919
0,81333,50.514591,1.578106
0,62859,50.365302,1.818213
0,57135,50.483464,1.59091
0,97929,50.768826,1.937821
0,60780,50.40432,1.565609
0,93703,50.579009,1.580863
0,93805,50.44059,2.78954
0,77593,50.393668,2.779398
0,81416,50.521887,1.599122
0,14824,50.750115,2.252208
0,36982,50.833306,2.087183
0,45194,50.531222,1.62528
0,89679,50.581023,1.724252
0,89834,50.574917,1.830807
0,70865,50.516025,1.636675
0,57027,50.824617,1.899598
0,78985,50.402718,1.786868
0,78714,50.479122,1.600746
0,64565,50.463757,1.761252
0,78190,50.428518,2.828363
0,45218,50.512586,1.642623
0,99077,50.411702,1.566238
0,81414,50.522174,1.583079
0,14439,50.744505,1.750697
0,60783,50.40897,1.562354
0,94697,50.80087,2.033028
0,89491,50.445456,2.055042
0,14619,50.813416,2.185312
0,86621,50.498086,1.968389
0,76885,50.765686,1.607071
0,105000,50.946519,1.754764
0,94828,50.404346,1.572168
0,14793,50.757133,2.261531
0,14800,50.75949,2.246242
0,76888,50.767691,1.609952
0,73460,50.726488,1.614308
0,73740,50.515689,1.636827
0,57231,50.360497,1.672632
0,75357,50.913327,1.725713
0,82039,50.447349,2.055046
0,79245,50.639325,1.587527
0,82411,50.733855,1.594962
0,60961,50.406001,1.560301
0,14577,50.777036,2.298058
0,68179,50.283286,2.783052
0,78716,50.480804,1.587419
0,70282,50.917202,1.715327
0,57271,50.379466,1.605669
0,79357,50.391442,2.728008
0,55070,50.516715,1.638746
0,80649,50.703523,1.649374
0,58854,50.69355,1.615159
0,88598,50.490748,1.730178
0,13869,50.820679,1.59542
0,81330,50.526507,1.596016
0,55096,50.51781,1.638505
0,79385,50.392172,2.786207
0,13983,50.891759,1.694962
0,96635,50.523354,2.17711
0,90876,50.481633,1.622572
0,13982,50.891556,1.69214
0,78662,50.482107,1.617965
0,70328,50.829377,1.824959
0,56672,50.574407,1.581015
0,57255,50.348465,1.745259
0,15218,50.562841,1.819272
0,91834,50.516715,1.638746
0,94003,50.727904,1.614716
0,73465,50.706222,1.574249
0,90105,50.541844,2.154961
0,99158,50.481666,1.579029
0,72785,50.863954,1.590342
0,89790,50.771009,1.607525
0,14822,50.716825,2.281951
0,68383,50.292386,2.775597
0,57103,50.406808,1.560999
0,14342,50.621913,1.623367
0,79286,50.396747,1.973421
0,78706,50.481035,1.578924
0,64164,50.599781,2.634195
0,13920,50.865714,1.670307
0,78652,50.724207,1.606396
0,96367,50.402154,1.56473
0,77037,50.431975,2.80755
0,96519,50.350978,1.717749
0,75355,50.913327,1.725713
0,14825,50.74886,2.251964
0,14627,50.796412,2.173865
0,102044,50.946343,1.756338
0,14547,50.798695,1.824109
0,13811,50.639409,1.745327
0,57200,50.861106,1.945224
0,14581,50.818977,2.177953
0,14200,50.742506,1.827314
0,81405,50.52576,1.587341
0,61006,50.424038,1.600317
0,85127,50.415133,2.831045
0,79847,50.410063,1.561731
0,82668,50.400475,1.688478
0,61981,50.996689,2.050868
0,13392,50.436587,2.278855
0,94137,50.525437,1.586247
0,15509,50.45872,1.716975
0,78603,50.481328,1.581541
0,105002,50.946204,1.754978
0,60746,50.491853,1.874755
0,97522,50.407575,1.566179
0,13870,50.816494,1.687734
0,45200,50.513323,1.637638
0,93728,50.292779,2.905337
0,60992,50.402697,1.56494
0,61766,50.641278,1.749809
0,14701,50.778697,2.338397
0,75220,50.860329,1.712675
0,79134,50.56609,1.919731
0,85764,50.25275,2.201519
0,12512,50.434442,1.920065
0,73532,50.7634,1.608136
0,61001,50.407025,1.580037
0,14153,50.533511,2.152695
0,80102,50.675428,1.897139
0,72830,50.847194,1.768317
0,14688,50.738321,2.082683
0,68291,50.212201,3.057174
0,73470,50.655068,1.635033
0,77459,50.381598,2.031849
0,94802,50.350262,1.697923
0,89111,50.83472,1.927933
0,93655,50.727657,1.59984
0,87799,50.72143,1.605118
0,78222,50.461771,1.760717
0,68196,50.225059,2.834377
0,64333,50.484106,1.598334
0,69021,50.276354,2.529544
0,73528,50.730026,1.624778
0,90446,50.470183,2.177352
0,57204,50.372867,1.66945
0,80543,50.778739,1.609949
0,55067,50.511909,1.639353
0,68158,50.292858,2.779037
0,15137,50.477865,1.588851
0,68175,50.295136,2.775673
0,15245,50.626292,1.927418
0,93926,50.534926,1.787507
0,68395,50.355563,2.841835
0,60989,50.411996,1.566667
0,60810,50.407104,1.580056
0,14363,50.627791,1.591297
0,60156,50.63176,2.386824
0,14593,50.790702,2.175511
0,14090,50.517309,2.116635
0,72829,50.847194,1.768317
0,89721,50.768515,1.61172
0,70367,50.80953,1.598992
0,57048,50.290815,2.77934
0,62441,50.41405,1.587031
0,60142,50.638215,2.408457
0,15431,50.515485,1.814427
0,79450,50.514582,1.637679
0,93465,50.763019,1.633277
0,13863,50.783032,1.669346
0,45250,50.88685,1.661042
0,15246,50.608099,1.934583
0,90463,50.575884,1.580335
0,90593,50.403071,1.657312
0,97576,50.401669,1.566385
0,15364,50.808081,2.053233
0,14783,50.622366,2.117142
0,88481,50.762922,1.747351
0,97760,50.479514,1.589414
0,78660,50.477963,1.585017
0,15535,50.475467,1.810836
0,89755,50.461724,1.761917
0,54706,50.51119,1.642039
0,81411,50.522693,1.583287
0,78668,50.478326,1.60048
0,14128,50.510272,1.983152
0,90911,50.570318,1.61359
0,80638,50.725283,1.606631
0,15465,50.820645,2.118406
0,88470,50.466961,1.764986
0,15201,50.58493,1.978892
0,14471,50.666876,1.844253
0,78133,50.56249,2.419289
0,77178,50.731119,1.708175
0,13828,50.649331,1.7537
0,82671,50.381098,1.612061
0,14576,50.578173,2.148309
0,64226,50.624899,2.548619
0,78729,50.504637,1.625552
0,82086,50.677467,1.570604
0,85884,50.884816,1.662859
0,57277,50.172255,2.50636
0,68162,50.300148,2.774058
0,72697,50.883009,1.710021
0,15222,50.594856,1.825865
0,13923,50.807415,1.604737
0,14972,50.777593,1.876532
0,83518,50.519759,1.5957
0,73786,50.62135,1.649747
0,79297,50.428518,2.828363
0,78220,50.872491,2.006796
0,94687,50.756162,2.259319
0,15248,50.594856,1.825865
0,68303,50.298962,2.513148
0,60975,50.404494,1.565927
0,96887,50.766619,1.609327
0,14458,50.752572,1.815699
0,76622,50.670555,1.858694
0,94712,50.891759,1.694962
0,14449,50.744949,1.763841
0,78718,50.478392,1.578066
0,60815,50.408743,1.56339
0,61669,50.514759,2.622984
0,57044,50.273718,2.949157
0,94796,50.408748,1.627981
0,83807,50.481777,1.576909
0,83775,50.585998,1.674066
0,14367,50.632587,1.579588
0,73755,50.628565,1.61421
0,59404,50.514528,2.134253
0,72864,50.668742,1.846374
0,71205,50.554125,1.777137
0,55114,50.514583,1.635967
0,93799,50.636033,1.912413
0,101768,50.809514,1.708073
0,98138,50.635748,1.585054
0,68387,50.291909,2.781191
0,92622,50.70581,1.56943
0,96129,50.987299,2.039916
0,78599,50.484885,1.663583
0,73733,50.661269,1.684676
0,13829,50.62163,1.754951
0,60816,50.319914,2.252481
0,97774,50.480845,1.588897
0,89956,50.638768,1.582451
0,63157,50.441291,2.575105
0,80091,50.745881,1.759262
0,79079,50.515549,1.64103
0,68359,50.216389,2.535278
0,84192,50.748093,1.620973
0,96443,50.420794,1.906229
0,64189,50.569721,2.479837
0,78722,50.478774,1.581017
0,63386,50.462431,1.759197
0,81410,50.524206,1.584554
0,15493,50.459164,1.723027
0,68296,50.175007,2.713128
0,15210,50.514177,1.932958
0,79455,50.39167,2.71438
0,58847,50.545072,2.164042
0,68202,50.530765,2.641626
0,89989,50.395613,1.973045
0,92332,50.476116,1.719858
0,96076,50.571891,1.593294
0,100166,50.906031,1.881514
0,72708,50.837379,1.599552
0,101377,50.476379,1.855874
0,57267,50.871967,1.973612
0,64156,50.581896,2.507027
0,87827,50.476469,1.596409
0,79434,50.361332,2.872127
0,57013,50.764618,1.608355
0,94819,50.463616,1.762155
0,89638,50.724181,1.609004
0,79218,50.510976,1.803244
0,84029,50.562599,1.700527
0,76674,50.594942,2.342262
0,68163,50.288176,2.776775
0,14813,50.675502,2.029045
0,93819,50.391632,2.769938
0,73561,50.712753,1.701613
0,92815,50.630842,1.605328
0,60169,50.742946,2.311438
0,100063,50.961289,1.850547
0,72710,50.837379,1.599552
0,14791,50.756934,2.26353
0,87323,50.408656,1.563286
0,82735,50.477129,1.950459
0,79467,50.451181,2.736417
0,83904,50.518041,1.826983
0,14072,50.445456,2.055042
0,57275,50.860794,2.15744
0,60143,50.642357,2.37546
0,92608,50.573437,1.598591
0,86553,50.370577,2.049888
0,60224,50.750115,2.252208
0,13340,50.407097,2.229007
0,15135,50.494509,1.620192
0,78621,50.481851,1.59087
0,89817,50.51277,1.615133
0,96439,50.372867,1.66945
0,68198,50.533769,2.64064
0,60760,50.483379,1.623721
0,88772,50.56688,1.619872
0,73692,50.766518,1.606408
0,80120,50.891556,1.69214
0,79383,50.383842,2.884939
0,14534,50.776535,1.954692
0,81322,50.516022,1.594159
0,100016,50.389023,2.001832
0,79122,50.514789,1.635413
0,60218,50.543326,2.306855
0,57279,50.96264,1.83815
0,73559,50.764368,1.607722
0,80804,50.405743,1.560557
0,96906,50.632879,1.583728
0,101665,50.507576,1.985901
0,69549,50.480299,1.582487
0,94675,50.436782,2.582967
0,68289,50.225847,2.67711
0,68203,50.607776,2.655132
0,36971,50.939645,1.984677
0,82667,50.413133,1.646809
0,57091,50.956102,1.799355
0,73679,50.773908,1.613011
0,76576,50.602458,1.690894
0,14093,50.51291,2.133846
0,93348,50.628374,1.578288
0,79479,50.38854,2.767389
0,63964,50.797158,1.943779
0,80460,50.767299,1.607151
0,63151,50.53061,2.641477
0,89619,50.721533,1.603281
0,78666,50.47886,1.598712
0,74448,50.671362,1.571661
0,86748,50.477711,1.616253
0,73648,50.727818,1.620133
0,82069,50.57203,1.875888
0,96402,50.447331,1.861171
0,79144,50.554738,2.063247
0,83762,50.508934,1.728035
0,14796,50.763009,2.274907
0,73699,50.768495,1.611589
0,63158,50.580436,2.745588
0,60794,50.404471,1.572135
0,78672,50.481752,1.589155
0,79391,50.409508,2.759191
0,89702,50.636288,1.57731
0,14283,50.705145,1.834726
0,81422,50.52327,1.582456
0,90750,50.783348,1.60989
0,14924,50.780132,1.949246
0,14799,50.764165,2.26083
0,15397,50.456921,1.799624
0,36996,50.865456,2.092595
0,12724,50.382675,2.06023
0,78943,50.48157,1.591611
0,88509,50.882953,1.670377
0,73709,50.765314,1.607941
0,70338,50.852931,2.010613
0,36975,50.863401,2.039444
0,91034,50.506703,1.601339
0,78534,50.428574,2.834084
0,75557,50.886291,2.06854
0,101914,50.464051,1.588344
0,79390,50.425787,2.705357
0,69015,50.122454,2.590561
0,15541,50.959349,1.99016
0,68469,50.290157,2.785025
0,101807,50.783023,1.691318
0,97351,50.482053,1.598584
0,15473,50.57753,1.773576
0,54694,50.885043,1.663238
0,94690,50.267425,3.062658
0,59418,50.565246,2.030278
0,94817,50.413919,1.605077
0,87672,50.572199,1.598535
0,14817,50.726126,1.922891
0,68542,50.523194,2.747073
0,86027,50.568379,1.615115
0,83733,50.467298,1.664962
0,93306,50.733859,1.621231
0,94274,50.507703,1.689329
0,96201,50.401335,1.650193
0,73787,50.62135,1.649747
0,79097,50.5864,2.002416
0,79431,50.382875,2.884293
0,60809,50.407104,1.580056
0,13949,50.824806,1.590244
0,14587,50.800684,2.212103
0,63224,50.725413,1.778518
0,78698,50.47665,1.576987
0,14546,50.877796,1.918868
0,97399,50.463741,1.761934
0,93203,50.766657,1.60881
0,37008,50.871054,2.147147
0,37060,50.856436,1.675719
0,60748,50.491853,1.874755
0,75800,50.764857,1.606839
0,64182,50.595039,2.347208
0,74264,50.476347,1.592469
0,68185,50.292197,2.776698
0,96626,50.543927,1.937236
0,60945,50.408656,1.563286
0,83190,50.406518,1.572745
0,60744,50.515705,1.652274
0,74954,50.727258,1.638129
0,84294,50.519362,1.732899
0,60947,50.408683,1.563156
0,60943,50.405357,1.562663
0,93779,50.322837,2.38214
0,60163,50.633103,2.438589
0,88584,50.485965,1.743391
0,72327,50.730901,1.596056
0,70289,50.914996,1.774372
0,81419,50.52485,1.5862
0,82088,50.698515,1.707161
0,78817,50.770746,1.60689
0,13416,50.416297,2.338247
0,83868,50.504326,1.692172
0,80019,50.633889,1.814002
0,97349,50.769517,1.610207
0,14457,50.753814,1.826638
0,73658,50.772062,1.606949
0,37033,50.847194,1.768317
0,92540,50.769216,1.610226
0,14575,50.745919,2.306139
0,99530,50.646559,1.611557
0,85368,50.767283,1.608757
0,57016,50.49017,2.503771
0,91916,50.288135,2.779251
0,68440,50.289918,2.790238
0,37026,50.824806,1.590244
0,84088,50.52444,2.100222
0,85868,50.568913,1.609125
0,96320,50.572507,1.589308
0,101083,50.465444,2.04167
0,89052,50.833103,2.028684
0,14345,50.634622,1.582294
0,85129,50.449353,2.743681
0,37036,50.762465,1.712297
0,14625,50.705918,2.212778
0,57226,50.770746,1.60689
0,90444,50.483411,2.025437
0,89361,50.569536,1.61379
0,56996,50.515781,2.839421
0,63413,50.467946,1.764568
0,87010,50.517958,1.633009
0,14614,50.793805,2.016948
0,96631,50.567713,1.879688
0,73724,50.693775,1.670317
0,83866,50.469184,1.660813
0,81320,50.521539,1.582129
0,36980,50.82443,2.074747
0,15154,50.495156,1.62311
0,80372,50.722642,1.616621
0,75121,50.746156,1.647359
0,68481,50.288601,2.773153
0,57224,50.280968,2.815101
0,15206,50.548594,1.940695
0,68474,50.290599,2.773161
0,101947,50.516311,1.811121
0,14687,50.728506,2.089071
0,80781,50.519971,1.580297
0,82676,50.64597,1.842919
0,73945,50.409604,1.725002
0,13849,50.668746,1.777147
0,93705,50.770211,1.613786
0,15480,50.464393,1.763379
0,89717,50.726847,1.609205
0,55073,50.514158,1.641541
0,78730,50.480483,1.585657
0,14795,50.752276,2.256214
0,84188,50.543666,1.730536
0,96882,50.778531,1.608303
0,82693,50.406718,1.578096
0,101956,50.594856,1.825865
0,83781,50.462257,1.759839
0,73494,50.753793,1.700487
0,97777,50.480128,1.578951
0,89722,50.657707,1.695817
0,14164,50.499479,2.178279
0,57084,50.41679,1.614947
0,45240,50.881265,1.666155
0,81420,50.520245,1.58512
0,60939,50.406394,1.563903
0,79121,50.565344,1.829631
0,64160,50.548967,2.36983
0,70368,50.865002,1.67182
0,101941,50.483411,2.025437
0,97983,50.478214,1.601703
0,81403,50.5244,1.581826
0,90673,50.723846,1.614663
0,15131,50.472404,1.5785
0,94979,50.465292,1.760032
0,73578,50.794893,1.657839
0,14459,50.646943,1.847342
0,12714,50.406348,1.949879
0,56975,50.291426,2.777598
0,76623,50.635822,1.730248
0,82066,50.583671,1.99065
0,60940,50.406394,1.563903
0,15474,50.459147,1.715011
0,57097,50.407929,1.565269
0,88767,50.56688,1.619872
0,14055,50.496394,1.959758
0,14917,50.794892,1.813131
0,37010,50.892546,2.175732
0,14612,50.682253,2.061314
0,58853,50.64619,1.625666
0,85759,50.741267,1.637109
0,68434,50.523269,2.64473
0,60766,50.403272,1.558784
0,73448,50.723832,1.602199
0,57116,50.331242,2.891215
0,57023,50.418199,1.568163
0,83809,50.481917,1.593966
0,96117,50.879066,2.07958
0,14243,50.693004,1.865688
0,15413,50.405766,1.699246
0,93255,50.295726,2.78342
0,66674,50.272139,2.449148
0,73771,50.706687,1.569858
0,73534,50.496415,2.335428
0,85084,50.660846,2.801071
0,73445,50.732596,1.595304
0,14622,50.599503,2.094668
0,90726,50.573059,1.587478
0,87120,50.425176,1.633392
0,80779,50.631084,1.597545
0,78650,50.729024,1.600296
0,73685,50.766039,1.610131
0,97771,50.510409,1.626957
0,61003,50.40203,1.563537
0,15482,50.414772,1.719006
0,85628,50.473832,1.595839
0,70286,50.777414,1.833561
0,57272,50.884557,1.875759
0,68306,50.310026,2.679025
0,83784,50.519072,1.635685
0,14819,50.718162,2.318896
0,45262,50.886293,1.663574
0,100014,50.389023,2.001832
0,79339,50.466989,1.759932
0,57194,50.770584,1.611967
0,57165,50.101382,2.851764
0,74844,50.766292,1.612446
0,15133,50.493191,1.617768
0,57201,50.419265,1.568762
0,85687,50.848144,2.150629
0,79381,50.391442,2.728008
0,96886,50.766619,1.609327
0,15415,50.483106,1.752565
0,69005,50.292535,2.90376
0,72252,50.680187,1.758352
0,81425,50.494881,1.607695
0,70738,50.479514,1.589414
0,60196,50.75215,2.050384
0,78545,50.366397,2.80574
0,73676,50.764594,1.611887
0,57263,50.50694,2.5912
0,98477,50.483379,1.623721
0,81327,50.51452,1.578661
0,83737,50.480128,1.578951
0,13825,50.636384,1.79603
0,68275,50.530612,2.641477
0,79419,50.409924,2.641598
0,60234,50.575653,2.177092
0,75785,50.763475,1.606171
0,14129,50.510272,1.983152
0,73603,50.769825,1.607238
0,57011,50.291002,2.777535
0,94788,50.377777,1.616162
0,55634,50.465129,1.580418
0,59141,50.572269,1.593134
0,82094,50.778739,1.609949
0,97315,50.625145,1.70151
0,60990,50.40592,1.562433
0,80152,50.72941,1.859582
0,61008,50.409914,1.564448
0,80614,50.700983,1.648961
0,14205,50.648763,1.789634
0,101367,50.764573,1.607503
0,14882,50.863518,1.96738
0,57184,50.507781,2.593104
0,79298,50.428518,2.828363
0,13963,50.860638,1.651215
0,92543,50.764845,1.606334
0,96126,50.849182,2.152736
0,63156,50.544891,2.735087
0,56481,50.570538,1.580975
0,77918,50.592643,2.707622
0,78328,50.495353,2.58274
0,89863,50.481294,1.592287
0,36977,50.987108,2.106116
0,80583,50.764637,1.631921
0,93812,50.613935,2.462129
0,81512,50.49493,1.608343
0,73447,50.722526,1.603521
0,14603,50.772917,2.233291
0,68381,50.286714,2.768978
0,73488,50.732106,1.705856
0,15434,50.475989,1.730098
0,68189,50.283366,2.720127
0,14605,50.782316,2.186576
0,14578,50.818288,2.144825
0,73457,50.718546,1.610472
0,99042,50.516356,1.638331
0,14582,50.706142,2.262265
0,75704,50.408941,1.561394
0,94693,50.808698,1.600423
0,13831,50.64466,1.934661
0,76845,50.759801,1.66041
0,15481,50.467101,1.759985
0,85392,50.48589,1.646527
0,80789,50.404588,1.565409
0,75224,50.854592,1.591661
0,61011,50.409914,1.564448
0,66117,50.645731,1.611536
0,92575,50.46675,2.040982
0,45252,50.884217,1.661264
0,81417,50.531888,1.588521
0,14589,50.639275,2.326195
0,15267,50.583314,1.826715
0,56488,50.566396,1.614745
0,60241,50.725651,1.927561
0,99029,50.531888,1.588521
0,88462,50.714132,1.861952
0,89073,50.780599,1.95717
0,14610,50.785393,2.217949
0,82717,50.421452,1.887009
0,87894,50.723716,1.609834
0,12708,50.383796,1.995159
0,15529,50.499319,1.790981
0,80798,50.406243,1.560947
0,60804,50.400941,1.562772
0,94968,50.430216,1.60498
0,97785,50.480845,1.588897
0,83722,50.369953,1.892796
0,14591,50.626775,2.11913
0,14818,50.720204,2.322725
0,62456,50.347748,1.70271
0,100098,50.4789,1.592973
0,13889,50.843749,1.681579
0,14692,50.583933,2.141337
0,37003,50.99644,2.049791
0,14064,50.492149,1.967117
0,90480,50.576768,1.584252
0,94858,50.475619,1.72751
0,97254,50.630641,1.581399
0,90486,50.460453,1.572399
0,60217,50.599574,2.100287
0,90398,50.549401,2.120967
0,68285,50.364939,2.888301
0,78678,50.481976,1.594303
0,87819,50.768042,1.606998
0,85876,50.568379,1.615115
0,79296,50.428237,2.828109
0,96377,50.954464,1.799462
0,74529,50.764443,1.60826
0,57179,50.957413,1.849755
0,93185,50.46903,1.752199
0,14785,50.75215,2.050384
0,77729,50.562897,2.752402
0,14334,50.632735,1.604433
0,77046,50.458838,2.828028
0,57101,50.409584,1.5613
0,68190,50.53147,2.64384
0,81430,50.528418,1.595585
0,77293,50.601009,1.690603
0,97982,50.482919,1.60766
0,89481,50.477947,1.681295
0,64179,50.610485,2.440974
0,70462,50.887862,1.666173
0,15426,50.468533,1.762811
0,89027,50.375997,1.618776
0,70477,50.877184,1.943878
0,55310,50.534347,1.625104
0,78841,50.745829,2.306093
0,60718,50.400588,1.767971
0,72709,50.837379,1.599552
0,81408,50.51277,1.615133
0,89123,50.853997,1.977352
0,64314,50.564416,2.482591
0,99044,50.521276,1.590675
0,12698,50.394552,1.976318
0,80801,50.406243,1.560947
0,45243,50.883687,1.664927
0,92347,50.466218,1.764335
0,80452,50.744785,1.651168
0,60970,50.409725,1.561509
0,83732,50.482006,1.57677
0,60165,50.633277,2.371063
0,37007,50.891071,2.033442
0,80731,50.63363,1.577406
0,79530,50.428315,2.827932
0,86971,50.457865,1.75677
0,60793,50.401982,1.563512
0,64563,50.465966,1.761598
0,92055,50.570777,1.584298
0,57154,50.9579,1.850721
0,74530,50.764584,1.611957
0,62451,50.418309,1.624875
0,63959,50.875463,1.980957
0,13988,50.887835,1.666341
0,76908,50.481141,2.129087
0,83996,50.769517,1.610207
0,60730,50.430928,1.6058
0,80103,50.675428,1.897139
0,64324,50.570468,2.353209
0,72764,50.882876,1.662781
0,87906,50.762573,1.608311
0,90940,50.778531,1.608303
0,78945,50.483819,1.591238
0,15207,50.572066,1.877742
0,70362,50.883326,1.660431
0,89788,50.765866,1.60839
0,83520,50.383712,2.882183
0,56982,50.528256,2.625325
0,77739,50.558363,2.350872
0,89732,50.784674,1.613456
0,89991,50.395613,1.973045
0,73497,50.767022,1.60886
0,94423,50.428954,1.628695
0,57108,50.497434,2.581171
0,78663,50.480519,1.589832
0,89144,50.83472,1.927933
0,12682,50.370483,1.775385
0,60779,50.427818,2.019475
0,55702,50.464133,1.576347
0,60172,50.666463,1.984906
0,89618,50.721533,1.603281
0,68172,50.311702,2.781035
0,14685,50.750414,1.928509
0,73656,50.766392,1.611067
0,12710,50.440197,1.847171
0,85874,50.576283,1.579258
0,14111,50.470157,1.98273
0,94268,50.730303,1.596557
0,60181,50.823781,2.201605
0,14721,50.651315,1.951601
0,72828,50.847194,1.768317
0,56666,50.579511,1.580284
